75
2.00000000e+00 5.20000000e+01 -7.57461453e-03 3.26736823e-06 0.00000000e+00
2.00000000e+00 5.40000000e+01 -7.55563875e-03 3.18712905e-06 0.00000000e+00
2.00000000e+00 5.60000000e+01 -7.49266924e-03 3.03125889e-06 0.00000000e+00
2.00000000e+00 5.80000000e+01 -7.39516144e-03 2.95132082e-06 0.00000000e+00
2.00000000e+00 6.00000000e+01 -7.27070002e-03 2.85988118e-06 0.00000000e+00
2.00000000e+00 6.20000000e+01 -7.12518090e-03 2.75391034e-06 0.00000000e+00
2.00000000e+00 6.40000000e+01 -6.96307107e-03 2.65285938e-06 0.00000000e+00
2.00000000e+00 6.60000000e+01 -6.78762600e-03 2.48346837e-06 0.00000000e+00
2.00000000e+00 6.80000000e+01 -6.60086320e-03 2.48692422e-06 0.00000000e+00
2.00000000e+00 7.00000000e+01 -6.40397057e-03 2.42097473e-06 0.00000000e+00
2.00000000e+00 7.20000000e+01 -6.19714212e-03 2.26903623e-06 0.00000000e+00
2.00000000e+00 7.40000000e+01 -5.98013654e-03 2.13668017e-06 1.11022302e-16
2.00000000e+00 7.60000000e+01 -5.75219959e-03 2.02107458e-06 0.00000000e+00
2.00000000e+00 7.80000000e+01 -5.51244877e-03 1.95610865e-06 0.00000000e+00
2.00000000e+00 8.00000000e+01 -5.26011002e-03 1.85722533e-06 0.00000000e+00
2.00000000e+00 8.20000000e+01 -4.99487359e-03 1.78159869e-06 0.00000000e+00
2.00000000e+00 8.40000000e+01 -4.71718594e-03 1.68205279e-06 2.10520902e-17
2.00000000e+00 8.60000000e+01 -4.42847260e-03 1.60387337e-06 1.11022302e-16
2.00000000e+00 8.80000000e+01 -4.13136241e-03 1.51177244e-06 0.00000000e+00
2.00000000e+00 9.00000000e+01 -3.82978024e-03 1.47442545e-06 1.67463643e-17
2.00000000e+00 9.20000000e+01 -3.52878957e-03 1.36828180e-06 4.11285441e-18
2.00000000e+00 9.40000000e+01 -3.23448912e-03 1.31577895e-06 0.00000000e+00
2.00000000e+00 9.60000000e+01 -2.95357210e-03 1.22224490e-06 0.00000000e+00
2.00000000e+00 9.80000000e+01 -2.69285768e-03 1.18626350e-06 0.00000000e+00
2.00000000e+00 1.00000000e+02 -2.45881632e-03 1.14681219e-06 0.00000000e+00
2.00000000e+00 1.02000000e+02 -2.25700475e-03 1.06851352e-06 0.00000000e+00
2.00000000e+00 1.04000000e+02 -2.09158752e-03 9.95841360e-07 1.11022302e-16
2.00000000e+00 1.06000000e+02 -1.96499557e-03 9.80650221e-07 1.11022302e-16
2.00000000e+00 1.08000000e+02 -1.87771268e-03 9.77566393e-07 0.00000000e+00
2.00000000e+00 1.10000000e+02 -1.82823626e-03 9.51543261e-07 1.11022302e-16
2.00000000e+00 1.12000000e+02 -1.81334620e-03 8.22924095e-07 0.00000000e+00
2.00000000e+00 1.14000000e+02 -1.82827697e-03 8.80182570e-07 0.00000000e+00
2.00000000e+00 1.16000000e+02 -1.86722611e-03 8.91562149e-07 0.00000000e+00
2.00000000e+00 1.18000000e+02 -1.92376218e-03 8.75737478e-07 0.00000000e+00
2.00000000e+00 1.20000000e+02 -1.99137991e-03 8.89518395e-07 0.00000000e+00
2.00000000e+00 1.22000000e+02 -2.06386385e-03 8.80836863e-07 0.00000000e+00
2.00000000e+00 1.24000000e+02 -2.13566701e-03 8.60651802e-07 0.00000000e+00
2.00000000e+00 1.26000000e+02 -2.20215277e-03 8.62541203e-07 0.00000000e+00
2.00000000e+00 1.28000000e+02 -2.25971792e-03 9.44972355e-07 0.00000000e+00
2.00000000e+00 1.30000000e+02 -2.30582734e-03 9.63267599e-07 0.00000000e+00
2.00000000e+00 1.32000000e+02 -2.33895109e-03 8.06637350e-07 0.00000000e+00
2.00000000e+00 1.34000000e+02 -2.35849254e-03 8.07533621e-07 0.00000000e+00
2.00000000e+00 1.36000000e+02 -2.36457412e-03 8.96300813e-07 2.22044605e-16
2.00000000e+00 1.38000000e+02 -2.35788897e-03 7.88777926e-07 0.00000000e+00
2.00000000e+00 1.40000000e+02 -2.33955993e-03 7.63347523e-07 0.00000000e+00
2.00000000e+00 1.42000000e+02 -2.31094495e-03 8.02535604e-07 0.00000000e+00
2.00000000e+00 1.44000000e+02 -2.27357413e-03 7.67229627e-07 0.00000000e+00
2.00000000e+00 1.46000000e+02 -2.22890497e-03 7.55780616e-07 0.00000000e+00
2.00000000e+00 1.48000000e+02 -2.17841926e-03 7.08909642e-07 0.00000000e+00
2.00000000e+00 1.50000000e+02 -2.12345943e-03 7.05549779e-07 0.00000000e+00
4.00000000e+00 4.00000000e+00 7.46126838e-01 3.40350560e-05 0.00000000e+00
4.00000000e+00 6.00000000e+00 5.15039054e-01 2.47008323e-05 0.00000000e+00
4.00000000e+00 8.00000000e+00 3.37142517e-01 2.11740519e-05 0.00000000e+00
4.00000000e+00 1.00000000e+01 2.18433244e-01 1.79732165e-05 0.00000000e+00
4.00000000e+00 1.20000000e+01 1.43855524e-01 1.57151316e-05 0.00000000e+00
4.00000000e+00 1.40000000e+01 9.73261550e-02 1.39816370e-05 0.00000000e+00
4.00000000e+00 1.60000000e+01 6.74956866e-02 1.30938821e-05 0.00000000e+00
4.00000000e+00 1.80000000e+01 4.75292290e-02 1.20489174e-05 0.00000000e+00
4.00000000e+00 2.00000000e+01 3.35660274e-02 1.10591452e-05 0.00000000e+00
4.00000000e+00 2.20000000e+01 2.34446907e-02 9.53260796e-06 0.00000000e+00
4.00000000e+00 2.40000000e+01 1.59168950e-02 7.89080261e-06 2.82905414e-18
4.00000000e+00 2.60000000e+01 1.02214675e-02 6.22454881e-06 0.00000000e+00
4.00000000e+00 2.80000000e+01 5.86605489e-03 4.19476348e-06 0.00000000e+00
4.00000000e+00 3.00000000e+01 2.51505340e-03 2.03765028e-06 0.00000000e+00
4.00000000e+00 3.20000000e+01 -6.97113104e-05 1.15369967e-06 0.00000000e+00
4.00000000e+00 3.40000000e+01 -2.06238651e-03 1.67779465e-06 0.00000000e+00
4.00000000e+00 3.60000000e+01 -3.59310368e-03 2.78263719e-06 3.83399015e-18
4.00000000e+00 3.80000000e+01 -4.76084287e-03 3.29972941e-06 0.00000000e+00
4.00000000e+00 4.00000000e+01 -5.64169545e-03 3.53361314e-06 0.00000000e+00
4.00000000e+00 4.20000000e+01 -6.29497661e-03 3.65437398e-06 1.11022302e-16
4.00000000e+00 4.40000000e+01 -6.76729343e-03 3.76921927e-06 0.00000000e+00
4.00000000e+00 4.60000000e+01 -7.09534123e-03 3.73727786e-06 0.00000000e+00
4.00000000e+00 4.80000000e+01 -7.30846495e-03 3.77370793e-06 0.00000000e+00
4.00000000e+00 5.00000000e+01 -7.43010915e-03 3.60444456e-06 0.00000000e+00
4.00000000e+00 5.20000000e+01 -7.47910032e-03 3.46933962e-06 0.00000000e+00
4.00000000e+00 5.40000000e+01 -7.47056523e-03 3.49170312e-06 0.00000000e+00
4.00000000e+00 5.60000000e+01 -7.41670280e-03 3.30982752e-06 0.00000000e+00
4.00000000e+00 5.80000000e+01 -7.32712526e-03 3.28489987e-06 0.00000000e+00
4.00000000e+00 6.00000000e+01 -7.20968815e-03 3.18112627e-06 0.00000000e+00
4.00000000e+00 6.20000000e+01 -7.07033364e-03 3.00064967e-06 1.11022302e-16
4.00000000e+00 6.40000000e+01 -6.91369962e-03 2.79376183e-06 0.00000000e+00
4.00000000e+00 6.60000000e+01 -6.74292005e-03 2.82644284e-06 5.69353661e-18
4.00000000e+00 6.80000000e+01 -6.56028318e-03 2.64304011e-06 0.00000000e+00
4.00000000e+00 7.00000000e+01 -6.36697335e-03 2.61681321e-06 0.00000000e+00
4.00000000e+00 7.20000000e+01 -6.16333817e-03 2.51292610e-06 1.32688842e-17
4.00000000e+00 7.40000000e+01 -5.94900894e-03 2.38467186e-06 0.00000000e+00
4.00000000e+00 7.60000000e+01 -5.72340131e-03 2.29613453e-06 1.11022302e-16
4.00000000e+00 7.80000000e+01 -5.48563084e-03 2.22969782e-06 0.00000000e+00
4.00000000e+00 8.00000000e+01 -5.23501740e-03 2.11337741e-06 0.00000000e+00
